start_seconds,end_seconds,start_timecode,end_timecode,score,flagged,track_1_score,track_1_rms_dbfs,track_1_low_frequency_ratio,track_1_spectral_flatness,track_1_peak,track_2_score,track_2_rms_dbfs,track_2_low_frequency_ratio,track_2_spectral_flatness,track_2_peak
0.0,10.0,00:00:00.000,00:00:10.000,0.86002,False,0.86002,-10.981,0.995938,0.029714,1.599407,0.822569,-9.154,0.997809,0.024401,1.771903
10.0,20.0,00:00:10.000,00:00:20.000,0.968424,True,0.968424,-10.088,0.996175,0.057625,2.137754,0.935012,-9.453,0.997229,0.044551,1.677646
20.0,30.0,00:00:20.000,00:00:30.000,0.857329,False,0.826085,-10.533,0.99098,0.024915,1.657986,0.857329,-10.286,0.994305,0.029312,2.071121
30.0,40.0,00:00:30.000,00:00:40.000,0.822468,False,0.783608,-9.362,0.979329,0.019537,1.486754,0.822468,-8.101,0.985596,0.024449,2.272264
40.0,50.0,00:00:40.000,00:00:50.000,0.825627,False,0.825627,-7.179,0.998021,0.024798,1.682787,0.736601,-9.596,0.997816,0.013749,1.600259
50.0,60.0,00:00:50.000,00:01:00.000,0.989311,True,0.989311,-19.606,0.978263,0.086434,0.519916,0.96788,-16.195,0.988469,0.057886,0.625886
60.0,70.0,00:01:00.000,00:01:10.000,0.962709,True,0.962709,-17.811,0.990279,0.055194,0.737308,0.832888,-13.777,0.997633,0.025833,1.516048
70.0,80.0,00:01:10.000,00:01:20.000,0.969911,True,0.969911,-20.486,0.976435,0.06022,0.575295,0.918809,-16.596,0.98429,0.040747,0.670463
80.0,90.0,00:01:20.000,00:01:30.000,0.930866,False,0.930866,-19.05,0.880252,0.047111,0.642848,0.921942,-17.607,0.896085,0.0436,0.774967
90.0,100.0,00:01:30.000,00:01:40.000,0.928143,False,0.888131,-12.03,0.952099,0.034768,1.351982,0.928143,-13.6,0.946602,0.043589,1.572896
100.0,110.0,00:01:40.000,00:01:50.000,0.860079,False,0.836639,-10.723,0.960485,0.026573,1.858312,0.860079,-12.267,0.970932,0.029918,1.109364
110.0,120.0,00:01:50.000,00:02:00.000,0.978151,True,0.978151,-22.825,0.968365,0.068635,0.432253,0.962099,-19.735,0.984631,0.055272,0.552501
120.0,130.0,00:02:00.000,00:02:10.000,0.961432,True,0.961432,-27.733,0.95693,0.058565,0.185302,0.945147,-24.186,0.978103,0.049075,0.31872
130.0,140.0,00:02:10.000,00:02:20.000,0.962289,True,0.962289,-22.988,0.991818,0.055829,0.455779,0.950408,-18.852,0.995166,0.049906,0.705783
140.0,150.0,00:02:20.000,00:02:30.000,0.955765,True,0.941253,-21.916,0.991987,0.047136,0.411847,0.955765,-20.397,0.993672,0.052234,0.375291
150.0,160.0,00:02:30.000,00:02:40.000,0.971441,True,0.971441,-19.881,0.993343,0.060526,0.507501,0.908987,-16.919,0.997052,0.038452,0.57245
160.0,170.0,00:02:40.000,00:02:50.000,0.986062,True,0.986062,-18.075,0.991481,0.075654,0.60911,0.965175,-16.111,0.99591,0.056168,0.629286
170.0,180.0,00:02:50.000,00:03:00.000,0.921954,False,0.921954,-22.921,0.993362,0.041841,0.377086,0.909923,-19.887,0.995764,0.038803,0.502404
180.0,190.0,00:03:00.000,00:03:10.000,0.953177,True,0.953177,-24.494,0.994814,0.051918,0.260149,0.902097,-20.557,0.997392,0.037212,0.36396
190.0,200.0,00:03:10.000,00:03:20.000,0.972079,True,0.972079,-25.824,0.99043,0.063407,0.240576,0.894674,-22.064,0.996261,0.035881,0.311262
200.0,210.0,00:03:20.000,00:03:30.000,0.919587,False,0.919587,-22.616,0.995093,0.041214,0.478193,0.917905,-19.086,0.99703,0.040518,0.697803
210.0,220.0,00:03:30.000,00:03:40.000,0.986403,True,0.986403,-23.343,0.988269,0.080685,0.405148,0.977678,-19.346,0.99378,0.065351,0.449779
220.0,230.0,00:03:40.000,00:03:50.000,0.968897,True,0.968897,-24.319,0.986033,0.060381,0.252548,0.863963,-20.501,0.995632,0.030541,0.421295
230.0,240.0,00:03:50.000,00:04:00.000,0.890282,False,0.890282,-25.691,0.995826,0.03543,0.242263,0.839994,-22.467,0.997725,0.027076,0.307206
240.0,250.0,00:04:00.000,00:04:10.000,0.982641,True,0.982641,-27.944,0.93547,0.095269,0.215151,0.96945,-24.443,0.971609,0.061406,0.413612
250.0,260.0,00:04:10.000,00:04:20.000,0.990003,True,0.988041,-25.722,0.964706,0.101852,0.30326,0.990003,-23.906,0.9672,0.108315,0.381816
260.0,270.0,00:04:20.000,00:04:30.000,0.962909,True,0.962909,-27.51,0.992724,0.058021,0.168898,0.914468,-23.783,0.995458,0.040151,0.27084
270.0,280.0,00:04:30.000,00:04:40.000,0.952707,True,0.952707,-28.967,0.993395,0.053579,0.134955,0.879932,-26.551,0.996755,0.033678,0.203868
280.0,290.0,00:04:40.000,00:04:50.000,0.971836,True,0.971836,-26.788,0.977879,0.064487,0.240621,0.925714,-23.171,0.99039,0.042855,0.370767
290.0,300.0,00:04:50.000,00:05:00.000,0.966471,True,0.966471,-24.051,0.989814,0.058578,0.309293,0.946106,-20.606,0.994044,0.048561,0.339451
300.0,310.0,00:05:00.000,00:05:10.000,0.971125,True,0.971125,-22.146,0.995785,0.060802,0.288877,0.901517,-17.734,0.997603,0.036955,0.687481
310.0,320.0,00:05:10.000,00:05:20.000,0.958907,True,0.958907,-22.966,0.988461,0.054221,0.306516,0.935,-19.927,0.993413,0.045008,0.421034
320.0,330.0,00:05:20.000,00:05:30.000,0.98149,True,0.98149,-20.751,0.992396,0.069961,0.412015,0.960954,-17.54,0.996072,0.054179,0.536681
330.0,340.0,00:05:30.000,00:05:40.000,0.991798,True,0.991798,-22.037,0.965908,0.149742,0.438053,0.991639,-20.113,0.978477,0.099769,0.405181
340.0,350.0,00:05:40.000,00:05:50.000,0.944741,False,0.944741,-26.967,0.992138,0.049431,0.188636,0.902879,-22.887,0.995853,0.037562,0.285334
350.0,360.0,00:05:50.000,00:06:00.000,0.936104,False,0.936104,-25.662,0.994134,0.046154,0.229979,0.892469,-22.621,0.997348,0.035502,0.306279
360.0,370.0,00:06:00.000,00:06:10.000,0.942286,False,0.942286,-23.625,0.993276,0.047717,0.317185,0.914756,-20.443,0.9954,0.039902,0.424131
370.0,380.0,00:06:10.000,00:06:20.000,0.97988,True,0.97988,-24.374,0.991707,0.070168,0.309907,0.871677,-21.178,0.996896,0.031796,0.350636
380.0,390.0,00:06:20.000,00:06:30.000,0.965334,True,0.965334,-29.092,0.974747,0.061519,0.167383,0.888946,-24.924,0.989479,0.035138,0.325702
390.0,400.0,00:06:30.000,00:06:40.000,0.983041,True,0.983041,-26.212,0.960187,0.081566,0.318782,0.944791,-22.137,0.984028,0.048474,0.584052
400.0,410.0,00:06:40.000,00:06:50.000,0.97755,True,0.97755,-32.504,0.976608,0.092566,0.105533,0.953897,-28.876,0.988137,0.054199,0.134757
410.0,420.0,00:06:50.000,00:07:00.000,0.963046,True,0.963046,-31.984,0.894889,0.07271,0.115383,0.929218,-28.867,0.941303,0.046049,0.169923
420.0,430.0,00:07:00.000,00:07:10.000,0.975956,True,0.969634,-32.802,0.903537,0.091411,0.142294,0.975956,-30.676,0.909748,0.097,0.141025
430.0,440.0,00:07:10.000,00:07:20.000,0.979369,True,0.979369,-32.234,0.980566,0.098915,0.11464,0.941242,-28.617,0.992605,0.048809,0.156088
440.0,450.0,00:07:20.000,00:07:30.000,0.96753,True,0.96753,-31.28,0.982218,0.066075,0.106411,0.921639,-28.696,0.991213,0.042944,0.192794
450.0,460.0,00:07:30.000,00:07:40.000,0.963337,True,0.963337,-31.221,0.986618,0.062143,0.13364,0.879766,-27.662,0.994081,0.033844,0.152299
460.0,470.0,00:07:40.000,00:07:50.000,0.974345,True,0.962923,-36.379,0.928303,0.114413,0.070982,0.974345,-31.817,0.965031,0.078937,0.097392
470.0,480.0,00:07:50.000,00:08:00.000,0.971163,True,0.971163,-34.336,0.939231,0.104719,0.39717,0.962668,-31.245,0.968935,0.062446,0.436088
480.0,490.0,00:08:00.000,00:08:10.000,0.952695,True,0.899931,-29.646,0.733611,0.156783,0.32377,0.952695,-26.392,0.800258,0.141997,0.368355
490.0,500.0,00:08:10.000,00:08:20.000,0.793475,False,0.793475,-27.543,0.996505,0.021304,0.278983,0.765901,-26.317,0.996183,0.017765,0.330901
500.0,510.0,00:08:20.000,00:08:30.000,0.960423,True,0.960423,-24.854,0.814666,0.132272,0.539797,0.834768,-26.491,0.682362,0.147549,0.533907
510.0,520.0,00:08:30.000,00:08:40.000,0.955104,True,0.929016,-34.811,0.784951,0.263789,0.262043,0.955104,-32.401,0.82632,0.218659,0.288293
520.0,530.0,00:08:40.000,00:08:50.000,0.927761,False,0.917326,-42.479,0.904428,0.285452,0.037166,0.927761,-41.366,0.90122,0.291983,0.036565
530.0,540.0,00:08:50.000,00:09:00.000,0.936874,False,0.934515,-38.703,0.839149,0.490221,0.193627,0.936874,-37.852,0.831246,0.501564,0.204289
540.0,550.0,00:09:00.000,00:09:10.000,0.967853,True,0.846766,-38.953,0.712325,0.378341,0.102288,0.967853,-34.131,0.897122,0.15158,0.100196
550.0,560.0,00:09:10.000,00:09:20.000,0.967385,True,0.924734,-41.177,0.873343,0.346027,0.084038,0.967385,-35.458,0.928618,0.205045,0.108944
560.0,570.0,00:09:20.000,00:09:30.000,0.95718,True,0.822264,-37.309,0.688627,0.375339,0.253844,0.95718,-33.317,0.839215,0.191391,0.238159
570.0,580.0,00:09:30.000,00:09:40.000,0.94571,False,0.94571,-39.324,0.915015,0.180897,0.054517,0.904992,-29.199,0.989574,0.039146,0.137576
580.0,590.0,00:09:40.000,00:09:50.000,0.956879,True,0.446572,-36.428,0.537013,0.270591,0.229194,0.956879,-23.629,0.94251,0.0549,0.337006
590.0,600.0,00:09:50.000,00:10:00.000,0.985066,True,0.96103,-36.57,0.91385,0.190049,0.067799,0.985066,-28.456,0.976973,0.094298,0.22314
600.0,610.0,00:10:00.000,00:10:10.000,0.848468,False,0.848468,-29.572,0.982534,0.029201,0.211068,0.775636,-25.257,0.99374,0.018887,0.349408
610.0,620.0,00:10:10.000,00:10:20.000,0.909926,False,0.909926,-31.064,0.97531,0.041096,0.128084,0.774263,-24.717,0.994314,0.018678,0.367373
620.0,630.0,00:10:20.000,00:10:30.000,0.973531,True,0.973531,-32.675,0.922185,0.098992,0.101722,0.95647,-28.857,0.966308,0.056115,0.177915
630.0,640.0,00:10:30.000,00:10:40.000,0.972135,True,0.955895,-35.743,0.863991,0.188213,0.10749,0.972135,-33.534,0.920528,0.112668,0.119222
640.0,650.0,00:10:40.000,00:10:50.000,0.859321,False,0.859321,-30.428,0.701219,0.129133,0.835135,0.855521,-29.814,0.697954,0.128441,0.865202
650.0,660.0,00:10:50.000,00:11:00.000,0.884519,False,0.873682,-42.006,0.76501,0.332419,0.057763,0.884519,-40.86,0.766291,0.331665,0.064211
660.0,670.0,00:11:00.000,00:11:10.000,0.878742,False,0.869918,-40.976,0.748417,0.367305,0.078261,0.878742,-40.452,0.75424,0.369162,0.078792
670.0,680.0,00:11:10.000,00:11:20.000,0.85315,False,0.847371,-39.083,0.713443,0.285244,0.149906,0.85315,-38.675,0.716306,0.279775,0.157569
680.0,690.0,00:11:20.000,00:11:30.000,0.901419,False,0.877229,-34.567,0.722231,0.323495,0.348451,0.901419,-33.645,0.743166,0.314043,0.380849
690.0,700.0,00:11:30.000,00:11:40.000,0.960908,True,0.949403,-38.893,0.922205,0.172897,0.145762,0.960908,-37.011,0.931198,0.166165,0.152645
700.0,710.0,00:11:40.000,00:11:50.000,0.972736,True,0.962137,-36.233,0.911461,0.144545,0.079921,0.972736,-33.74,0.935529,0.105921,0.089811
710.0,720.0,00:11:50.000,00:12:00.000,0.982374,True,0.971495,-34.72,0.943612,0.174746,0.14006,0.982374,-30.444,0.978267,0.095473,0.191681
720.0,730.0,00:12:00.000,00:12:10.000,0.965987,True,0.965987,-33.706,0.896352,0.090793,0.09373,0.961951,-28.574,0.967007,0.059068,0.130758
730.0,740.0,00:12:10.000,00:12:20.000,0.978518,True,0.91694,-33.247,0.760298,0.166525,0.140565,0.978518,-27.55,0.922749,0.082154,0.192429
740.0,750.0,00:12:20.000,00:12:30.000,0.965284,True,0.963324,-33.633,0.871132,0.103671,0.0857,0.965284,-27.368,0.964985,0.060456,0.249087
750.0,760.0,00:12:30.000,00:12:40.000,0.975671,True,0.969552,-33.879,0.903144,0.160047,0.086359,0.975671,-32.462,0.921292,0.147097,0.093808
760.0,770.0,00:12:40.000,00:12:50.000,0.957996,True,0.944467,-39.654,0.924213,0.183114,0.040491,0.957996,-37.614,0.932758,0.165493,0.055323
770.0,780.0,00:12:50.000,00:13:00.000,0.949716,False,0.93049,-40.466,0.872388,0.276398,0.063218,0.949716,-38.095,0.889489,0.268184,0.076057
780.0,790.0,00:13:00.000,00:13:10.000,0.960366,True,0.960366,-36.818,0.980548,0.08267,0.08686,0.926224,-32.166,0.991972,0.045835,0.117751
790.0,800.0,00:13:10.000,00:13:20.000,0.855995,False,0.855995,-29.759,0.993398,0.030321,0.143087,0.822682,-25.117,0.997027,0.024875,0.268696
800.0,810.0,00:13:20.000,00:13:30.000,0.981099,True,0.974867,-32.204,0.917324,0.107715,0.115048,0.981099,-28.668,0.914389,0.11546,0.24367
810.0,820.0,00:13:30.000,00:13:40.000,0.976733,True,0.976733,-26.826,0.942305,0.073077,0.337268,0.974974,-23.801,0.95483,0.066806,0.286345
820.0,830.0,00:13:40.000,00:13:50.000,0.903944,False,0.903944,-27.699,0.995503,0.038489,0.194376,0.866494,-24.819,0.99703,0.031228,0.258667
830.0,840.0,00:13:50.000,00:14:00.000,0.958026,True,0.958026,-26.988,0.973983,0.055576,0.204422,0.906709,-23.496,0.986721,0.038503,0.269615
840.0,850.0,00:14:00.000,00:14:10.000,0.897453,False,0.897453,-17.462,0.998211,0.036151,0.586874,0.809982,-20.585,0.996862,0.022948,0.446368
850.0,860.0,00:14:10.000,00:14:20.000,0.946893,False,0.946893,-16.381,0.998022,0.048425,0.636187,0.881006,-22.638,0.994551,0.033468,0.382685
860.0,870.0,00:14:20.000,00:14:30.000,0.963915,True,0.953862,-17.741,0.994253,0.051156,0.46766,0.963915,-22.572,0.982477,0.056851,0.43001
870.0,880.0,00:14:30.000,00:14:40.000,0.971398,True,0.898758,-19.782,0.997639,0.036508,0.386331,0.971398,-24.777,0.98837,0.062328,0.340693
880.0,890.0,00:14:40.000,00:14:50.000,0.866699,False,0.866699,-26.03,0.990703,0.031435,0.230259,0.844826,-27.065,0.990756,0.028209,0.230087
890.0,900.0,00:14:50.000,00:15:00.000,0.936964,False,0.808103,-27.527,0.991484,0.023208,0.202859,0.936964,-28.653,0.979584,0.047586,0.176533
900.0,910.0,00:15:00.000,00:15:10.000,0.968427,True,0.965631,-36.411,0.952711,0.178106,0.084199,0.968427,-35.631,0.946792,0.192898,0.095535
910.0,920.0,00:15:10.000,00:15:20.000,0.975874,True,0.975874,-33.072,0.97914,0.090587,0.114107,0.934676,-29.135,0.991074,0.046856,0.187806
920.0,930.0,00:15:20.000,00:15:30.000,0.963455,True,0.963455,-36.873,0.965908,0.107536,0.064049,0.952343,-32.258,0.983256,0.056547,0.112097
930.0,940.0,00:15:30.000,00:15:40.000,0.973973,True,0.972786,-32.57,0.968314,0.078819,0.160742,0.973973,-29.097,0.975777,0.069557,0.21965
940.0,950.0,00:15:40.000,00:15:50.000,0.953604,True,0.953604,-32.17,0.824654,0.102339,0.107081,0.891409,-26.868,0.950394,0.036312,0.19178
950.0,960.0,00:15:50.000,00:16:00.000,0.964982,True,0.964982,-22.807,0.991692,0.057249,0.285137,0.886199,-18.355,0.997075,0.034125,0.782596
960.0,970.0,00:16:00.000,00:16:10.000,0.967839,True,0.967839,-22.576,0.993365,0.058834,0.411006,0.92435,-17.713,0.997263,0.041983,0.484867
970.0,980.0,00:16:10.000,00:16:20.000,0.953366,True,0.953366,-21.595,0.996181,0.05137,0.387713,0.930163,-18.965,0.997264,0.043548,0.565919
980.0,990.0,00:16:20.000,00:16:30.000,0.987413,True,0.987413,-20.167,0.98934,0.07976,0.459933,0.980797,-17.897,0.992994,0.068182,0.563646
990.0,1000.0,00:16:30.000,00:16:40.000,0.986987,True,0.986987,-23.671,0.985239,0.083159,0.286087,0.960883,-19.265,0.993494,0.054393,0.702495
1000.0,1010.0,00:16:40.000,00:16:50.000,0.991661,True,0.991661,-21.727,0.984761,0.102218,0.342342,0.981754,-17.684,0.992043,0.069279,0.718284
1010.0,1020.0,00:16:50.000,00:17:00.000,0.977089,True,0.977089,-18.79,0.996043,0.064589,0.771947,0.84226,-15.727,0.998669,0.027162,0.742234
1020.0,1030.0,00:17:00.000,00:17:10.000,0.986049,True,0.986049,-11.833,0.993474,0.073986,1.258096,0.983294,-8.35,0.996415,0.069676,2.293719
1030.0,1040.0,00:17:10.000,00:17:20.000,0.99178,True,0.99178,-13.043,0.988625,0.089313,0.868708,0.982497,-10.561,0.994249,0.068991,1.298313
1040.0,1050.0,00:17:20.000,00:17:30.000,0.979911,True,0.979911,-17.474,0.989483,0.067318,0.600679,0.938651,-14.391,0.99549,0.045739,0.858355
1050.0,1060.0,00:17:30.000,00:17:40.000,0.99242,True,0.99242,-18.169,0.984954,0.098829,0.557545,0.981659,-14.832,0.993839,0.068513,0.944421
1060.0,1070.0,00:17:40.000,00:17:50.000,0.989714,True,0.989714,-21.94,0.983882,0.090171,0.342403,0.983156,-19.996,0.988746,0.072076,0.463884
1070.0,1080.0,00:17:50.000,00:18:00.000,0.973393,True,0.973393,-21.941,0.993768,0.06248,0.409429,0.933303,-18.703,0.996257,0.0444,0.609053
1080.0,1090.0,00:18:00.000,00:18:10.000,0.951013,True,0.951013,-30.628,0.992687,0.053981,0.150041,0.873343,-27.917,0.996531,0.032763,0.153489
1090.0,1100.0,00:18:10.000,00:18:20.000,0.981739,True,0.981739,-30.354,0.945363,0.112688,0.525616,0.978799,-27.28,0.973265,0.07339,0.529036
1100.0,1110.0,00:18:20.000,00:18:30.000,0.954292,True,0.954292,-33.226,0.990766,0.058874,0.089836,0.938568,-30.167,0.993645,0.048617,0.107536
1110.0,1120.0,00:18:30.000,00:18:40.000,0.962652,True,0.962652,-21.794,0.9707,0.056348,0.522592,0.904927,-18.276,0.991424,0.037716,0.770518
1120.0,1130.0,00:18:40.000,00:18:50.000,0.978095,True,0.951742,-17.171,0.9933,0.050304,0.785274,0.978095,-10.509,0.997775,0.064405,1.291337
1130.0,1140.0,00:18:50.000,00:19:00.000,0.944852,False,0.831888,-21.127,0.994845,0.025896,0.420793,0.944852,-13.443,0.997961,0.047613,0.892015
1140.0,1150.0,00:19:00.000,00:19:10.000,0.963912,True,0.850731,-18.269,0.996272,0.028455,0.695202,0.963912,-9.885,0.99837,0.055142,1.334018
1150.0,1160.0,00:19:10.000,00:19:20.000,0.987216,True,0.8433,-16.685,0.996582,0.02734,0.574133,0.987216,-8.131,0.997742,0.075226,1.32011
1160.0,1170.0,00:19:20.000,00:19:30.000,0.988033,True,0.883754,-19.036,0.991907,0.033762,0.623895,0.988033,-9.709,0.996213,0.076995,1.463783
1170.0,1180.0,00:19:30.000,00:19:40.000,0.964631,True,0.945759,-19.824,0.992294,0.048386,0.426137,0.964631,-9.324,0.997694,0.055505,1.262303
1180.0,1190.0,00:19:40.000,00:19:50.000,0.989529,True,0.989529,-18.314,0.932086,0.113607,0.920334,0.97992,-9.239,0.993022,0.066227,1.836448
1190.0,1200.0,00:19:50.000,00:20:00.000,0.963341,True,0.940915,-18.104,0.993186,0.046645,0.600227,0.963341,-7.478,0.998281,0.054806,1.770892
1200.0,1210.0,00:20:00.000,00:20:10.000,0.960667,True,0.960667,-22.351,0.985986,0.054996,0.374511,0.910733,-10.523,0.998317,0.038667,1.16121
1210.0,1220.0,00:20:10.000,00:20:20.000,0.965432,True,0.888122,-22.609,0.995007,0.03472,0.479294,0.965432,-13.319,0.99766,0.056073,0.75349
